emotion,video_link
Neutral,https://www.youtube.com/watch?v=iyOR_SziS70
Neutral,https://www.youtube.com/watch?v=3-J0nMYAGlA
Neutral,https://www.youtube.com/watch?v=fKCl0XfMZzM
Neutral,https://www.youtube.com/watch?v=Xpl8RRT8_Y0
Neutral,https://www.youtube.com/watch?v=sKw8_6BbB-g
Neutral,https://www.youtube.com/watch?v=Q2FmcN8zhFA
Neutral,https://www.youtube.com/watch?v=V4xnse9WjbI
Neutral,https://www.youtube.com/watch?v=g0MRnE3Jz8U
Neutral,https://www.youtube.com/watch?v=S9-k5ARrhbo
Neutral,https://www.youtube.com/watch?v=QEUg-zYTPVk
Neutral,https://www.youtube.com/watch?v=rDaT9ykpFU0
Neutral,https://www.youtube.com/watch?v=1Z1j_Nd0P_g
Neutral,https://www.youtube.com/watch?v=EO3JWdSL1mk
Neutral,https://www.youtube.com/watch?v=DYcBV9OoAag
Neutral,https://www.youtube.com/watch?v=fm9j1Fa-pe8
Neutral,https://www.youtube.com/watch?v=yzb41I5Pihk
Neutral,https://www.youtube.com/watch?v=QlEvCxEnDTY
Neutral,https://www.youtube.com/watch?v=IXJvlLm5jaM
Neutral,https://www.youtube.com/watch?v=Y-YIH5sQCJc
Neutral,https://www.youtube.com/watch?v=7l8SpJn3h38
Neutral,https://www.youtube.com/watch?v=FQLacN03Mlw
Neutral,https://www.youtube.com/watch?v=1Vc0VG7uq-k
Neutral,https://www.youtube.com/watch?v=uZABMzuN4wU
Neutral,https://www.youtube.com/watch?v=cqwc0_C_Yt0
Neutral,https://www.youtube.com/watch?v=LP1hdNcbmq0
Neutral,https://www.youtube.com/watch?v=0fS9yi_h5bc
Neutral,https://www.youtube.com/watch?v=7AEmCTjqrD4
Neutral,https://www.youtube.com/watch?v=2cCL6loTIWs
Neutral,https://www.youtube.com/watch?v=DqsG_n8qF0w
Neutral,https://www.youtube.com/watch?v=ODyS1zVHtb8
Neutral,https://www.youtube.com/watch?v=cqvBz4KgD8c
Neutral,https://www.youtube.com/watch?v=Zan1Wd0vPL0
Neutral,https://www.youtube.com/watch?v=kolHzgSlKis
Neutral,https://www.youtube.com/watch?v=-2KmB4rqLfs
Neutral,https://www.youtube.com/watch?v=kwaPZrvwjs4
Neutral,https://www.youtube.com/watch?v=vt-a9VtRojU
Neutral,https://www.youtube.com/watch?v=6dP2EtCYxlA
Neutral,https://www.youtube.com/watch?v=QXr4udrkafU
Neutral,https://www.youtube.com/watch?v=J0R4OVtTYFw
Neutral,https://www.youtube.com/watch?v=INGpOTKFLPk
Neutral,https://www.youtube.com/watch?v=jmnl7sHzt9s
Neutral,https://www.youtube.com/watch?v=Qf0xHSB656w
Neutral,https://www.youtube.com/watch?v=qKqW7NydrWo
Neutral,https://www.youtube.com/watch?v=p5igAXXZM_U
Neutral,https://www.youtube.com/watch?v=StWuojUG6bI
Neutral,https://www.youtube.com/watch?v=uK5LolHVZ0w
Neutral,https://www.youtube.com/watch?v=SrLdOjUk6CU
Neutral,https://www.youtube.com/watch?v=PSADIa5giPs
Neutral,https://www.youtube.com/watch?v=UmTBfr9Ov50
Neutral,https://www.youtube.com/watch?v=s_TcKzSmvkA
Neutral,https://www.youtube.com/watch?v=-1NE-JKxpD0
Neutral,https://www.youtube.com/watch?v=u7gsvOyNWQE
Neutral,https://www.youtube.com/watch?v=1a07A-yXzHM
Neutral,https://www.youtube.com/watch?v=kSeTH64Cm4w
Neutral,https://www.youtube.com/watch?v=Mzx7rBUaTeY
Neutral,https://www.youtube.com/watch?v=DxKvJQjwVrE
Neutral,https://www.youtube.com/watch?v=WDjIpZj-6Ko
Neutral,https://www.youtube.com/watch?v=ODRzVQM2bLs
Neutral,https://www.youtube.com/watch?v=nRvursApoPw
Neutral,https://www.youtube.com/watch?v=3k4AWy76SFc
Neutral,https://www.youtube.com/watch?v=StCEOxseXQI
Neutral,https://www.youtube.com/watch?v=W6LYQFmXwlY
Neutral,https://www.youtube.com/watch?v=QHWulq5vA48
Neutral,https://www.youtube.com/watch?v=Yhiu4I4hWDs
Neutral,https://www.youtube.com/watch?v=oSuSK-FwyF8
Neutral,https://www.youtube.com/watch?v=Nlmxl6jCls0
Neutral,https://www.youtube.com/watch?v=1J-suRA6Yeg
Neutral,https://www.youtube.com/watch?v=zxQFIJSVuu8
Neutral,https://www.youtube.com/watch?v=n76JxXznubs
Neutral,https://www.youtube.com/watch?v=fdY9-weP__E
Neutral,https://www.youtube.com/watch?v=qfviZp7lrGs
Neutral,https://www.youtube.com/watch?v=Jq6EWZ-tvbk
Neutral,https://www.youtube.com/watch?v=kxQUoJ3IZdE
Neutral,https://www.youtube.com/watch?v=g3-AmObMJCM
Neutral,https://www.youtube.com/watch?v=fK3t-r8lrQQ
Neutral,https://www.youtube.com/watch?v=u2kzLinrpFM
Neutral,https://www.youtube.com/watch?v=6SePc9hkyI0
Neutral,https://www.youtube.com/watch?v=BWIZOuN-jgU
Neutral,https://www.youtube.com/watch?v=Nto8Fi7kq64
Neutral,https://www.youtube.com/watch?v=pWPHlppi2i4
Neutral,https://www.youtube.com/watch?v=LTBSqj1d5jM
Neutral,https://www.youtube.com/watch?v=DdGDdTXK1Q8
Neutral,https://www.youtube.com/watch?v=vY4bjARpqk0
Neutral,https://www.youtube.com/watch?v=uJOw3rxxGDo
Neutral,https://www.youtube.com/watch?v=vbNkuBkyDxs
Neutral,https://www.youtube.com/watch?v=ur8sUhrmSxs
Neutral,https://www.youtube.com/watch?v=0cSZj2Iew5c
Neutral,https://www.youtube.com/watch?v=XOlYrizLnAY
Neutral,https://www.youtube.com/watch?v=YNwP6t_-fbM
Neutral,https://www.youtube.com/watch?v=tk00KjHp3Zs
Neutral,https://www.youtube.com/watch?v=43OEoV-HUz4
Neutral,https://www.youtube.com/watch?v=_sgC71Qr2Hs
Neutral,https://www.youtube.com/watch?v=fA79yUxK-Hc
Neutral,https://www.youtube.com/watch?v=z1nQ3v3E6XU
Neutral,https://www.youtube.com/watch?v=Pdxy5PjMlQs
Neutral,https://www.youtube.com/watch?v=yBv7MttjSYo
Neutral,https://www.youtube.com/watch?v=26scvKravjk
Neutral,https://www.youtube.com/watch?v=FZj0TsC1pUg
Neutral,https://www.youtube.com/watch?v=tG-iBgWo8LE
Neutral,https://www.youtube.com/watch?v=S8TryYkGqSk
Neutral,https://www.youtube.com/watch?v=na7vOmR6u4c
Neutral,https://www.youtube.com/watch?v=iUD41BNYQiw
Neutral,https://www.youtube.com/watch?v=QS6eE9YxaZw
Neutral,https://www.youtube.com/watch?v=nj8uEVyndDs
Neutral,https://www.youtube.com/watch?v=RATPH-gapPA
Neutral,https://www.youtube.com/watch?v=9C42f5CU5I0
Neutral,https://www.youtube.com/watch?v=1fZvkE4cMk0
Neutral,https://www.youtube.com/watch?v=zxQFIJSVuu8
Neutral,https://www.youtube.com/watch?v=ZTLNWtrSZxE
Neutral,https://www.youtube.com/watch?v=F1rXvqAsWPE
Neutral,https://www.youtube.com/watch?v=b6XTL5y4fts
Neutral,https://www.youtube.com/watch?v=JB7PpAeAHtI
Neutral,https://www.youtube.com/watch?v=MNTzfqsSIVM
Neutral,https://www.youtube.com/watch?v=sETIzbkAY1o
Neutral,https://www.youtube.com/watch?v=XhMS7adgRxI
Neutral,https://www.youtube.com/watch?v=JOCNOq_cpbU
Neutral,https://www.youtube.com/watch?v=BWIZOuN-jgU
Neutral,https://www.youtube.com/watch?v=2s1AbwZiJBY
Neutral,https://www.youtube.com/watch?v=WjrBEbgfyoE
Neutral,https://www.youtube.com/watch?v=dIu9zLO1j5A
Neutral,https://www.youtube.com/watch?v=4YDnVVsHGZ4
Neutral,https://www.youtube.com/watch?v=X-37Hz673RE
Neutral,https://www.youtube.com/watch?v=u7gsvOyNWQE
Neutral,https://www.youtube.com/watch?v=n76JxXznubs
Neutral,https://www.youtube.com/watch?v=QE24OsHSK44
Neutral,https://www.youtube.com/watch?v=dww4T9CD5XA
Neutral,https://www.youtube.com/watch?v=0gvmvn3gVMo
Neutral,https://www.youtube.com/watch?v=hYYi0PuvFak
Neutral,https://www.youtube.com/watch?v=g-VGaMh_cBM
Neutral,https://www.youtube.com/watch?v=Rf_H9wO4GlA
Neutral,https://www.youtube.com/watch?v=eGrT0LvcELs
Neutral,https://www.youtube.com/watch?v=ClwXKrJxTGg
Neutral,https://www.youtube.com/watch?v=OvZCdmjzz7E
Neutral,https://www.youtube.com/watch?v=5l6xdCAUAIs
Neutral,https://www.youtube.com/watch?v=py3gxhXN5FY
Neutral,https://www.youtube.com/watch?v=-1NE-JKxpD0
Neutral,https://www.youtube.com/watch?v=GUqw6SFoXh8
Neutral,https://www.youtube.com/watch?v=nRvursApoPw
Neutral,https://www.youtube.com/watch?v=buA38tRSsTQ
Neutral,https://www.youtube.com/watch?v=q3w0B4Vei0s
Neutral,https://www.youtube.com/watch?v=YgAC49MSSZ0
Neutral,https://www.youtube.com/watch?v=-lbQ2FNzdzY
Neutral,https://www.youtube.com/watch?v=xrbLI2OpCD4
Neutral,https://www.youtube.com/watch?v=DYlLciCmi3E
Neutral,https://www.youtube.com/watch?v=DVtZvdiUYYE
Neutral,https://www.youtube.com/watch?v=rI7yU2fQCZM
Neutral,https://www.youtube.com/watch?v=a7csUVVF1Qs
Neutral,https://www.youtube.com/watch?v=RATPH-gapPA
Neutral,https://www.youtube.com/watch?v=vRRsqHWLPp8
Neutral,https://www.youtube.com/watch?v=S8TryYkGqSk
Neutral,https://www.youtube.com/watch?v=OaH5iQwR_6Q
Neutral,https://www.youtube.com/watch?v=tmP3G4FXpLY
Neutral,https://www.youtube.com/watch?v=4QVG3QWH0kg
Neutral,https://www.youtube.com/watch?v=a7csUVVF1Qs
Neutral,https://www.youtube.com/watch?v=4Rt2iWpuvZ4
Neutral,https://www.youtube.com/watch?v=M1z8pbfRVHk
Neutral,https://www.youtube.com/watch?v=ysGT6-GIayg
Neutral,https://www.youtube.com/watch?v=BZA3SS3Y-Uo
Neutral,https://www.youtube.com/watch?v=E3eRtYxEOJg
Neutral,https://www.youtube.com/watch?v=1J-suRA6Yeg
Neutral,https://www.youtube.com/watch?v=B64BuZftO0o
Neutral,https://www.youtube.com/watch?v=ur8sUhrmSxs
Neutral,https://www.youtube.com/watch?v=Nto8Fi7kq64
Neutral,https://www.youtube.com/watch?v=AJ7DiWsxdHk
Neutral,https://www.youtube.com/watch?v=B90yFb7OQ2U
Neutral,https://www.youtube.com/watch?v=V9ztGkS-bPU
Neutral,https://www.youtube.com/watch?v=aMYL8_ekYRo
Neutral,https://www.youtube.com/watch?v=h7telXLvM3I
Neutral,https://www.youtube.com/watch?v=B90yFb7OQ2U
Neutral,https://www.youtube.com/watch?v=AJ7DiWsxdHk
Neutral,https://www.youtube.com/watch?v=JNqF1_JfpnM
Neutral,https://www.youtube.com/watch?v=fNlPe16EL3w
Neutral,https://www.youtube.com/watch?v=HQMvc0v3ti8
Neutral,https://www.youtube.com/watch?v=9RfsDY13hCM
Neutral,https://www.youtube.com/watch?v=NCy0gaQKfuk
Neutral,https://www.youtube.com/watch?v=w2FVi1soSeQ
Neutral,https://www.youtube.com/watch?v=ucwmeVvL8yI
Neutral,https://www.youtube.com/watch?v=r3dJ45lLmJ4
Neutral,https://www.youtube.com/watch?v=mW5aiC3-T7g
Neutral,https://www.youtube.com/watch?v=bZB28fICp5M
Neutral,https://www.youtube.com/watch?v=nk5tW-eSJuc
Neutral,https://www.youtube.com/watch?v=tqCltvNfe2o
Neutral,https://www.youtube.com/watch?v=sCSHBfz1D58
Neutral,https://www.youtube.com/watch?v=nk5tW-eSJuc
Neutral,https://www.youtube.com/watch?v=TuFuHOn7D4I
Neutral,https://www.youtube.com/watch?v=JOnkVkOFfGU
Neutral,https://www.youtube.com/watch?v=O3GAqcHSD4Y
Neutral,https://www.youtube.com/watch?v=5WpiLvpXeY8
Neutral,https://www.youtube.com/watch?v=mm3IJhY6cHE
Neutral,https://www.youtube.com/watch?v=ngLC9vtovUM
Neutral,https://www.youtube.com/watch?v=GRn2H-F1F8k
Neutral,https://www.youtube.com/watch?v=OO8sAXtfYJY
Neutral,https://www.youtube.com/watch?v=vrrMO4Wzhro
Neutral,https://www.youtube.com/watch?v=UYRD0PBQObE
Neutral,https://www.youtube.com/watch?v=IdBTpQ1DLhI
Neutral,https://www.youtube.com/watch?v=lj0aiwnh7dA
Neutral,https://www.youtube.com/watch?v=r0gianzwy7w
Neutral,https://www.youtube.com/watch?v=zmm3bxr_k10
Neutral,https://www.youtube.com/watch?v=U87xYtQz08c
Neutral,https://www.youtube.com/watch?v=PxsCtKJk2vY
Neutral,https://www.youtube.com/watch?v=PSd0c5cc4BI
Neutral,https://www.youtube.com/watch?v=XWgunM0gCLk
Neutral,https://www.youtube.com/watch?v=iNINijDtB_M
Neutral,https://www.youtube.com/watch?v=t7n1D66jxIY
Neutral,https://www.youtube.com/watch?v=zQ3IB197fgY
Neutral,https://www.youtube.com/watch?v=Jyi2BQecAZU
